Rel.cont	Group	OTU_ID
0.01468891	Region.P.Rel.cont	OTU_26
0.001120163	Region.P.Rel.cont	OTU_26
0.000117185	Region.P.Rel.cont	OTU_26
0.000142939	Region.P.Rel.cont	OTU_26
2.61E-05	Region.S.Rel.cont	OTU_26
4.54E-05	Region.S.Rel.cont	OTU_26
5.21E-05	Region.S.Rel.cont	OTU_26
0.000127653	Region.S.Rel.cont	OTU_26
3.34E-05	Region.S.Rel.cont	OTU_26
5.28E-05	Region.S.Rel.cont	OTU_26
0.00025455	Region.S.Rel.cont	OTU_26
2.43E-05	Region.S.Rel.cont	OTU_26
2.89E-05	Region.S.Rel.cont	OTU_26
3.17E-05	Region.S.Rel.cont	OTU_26
5.73E-05	Region.S.Rel.cont	OTU_26
2.12E-05	Region.S.Rel.cont	OTU_26
4.39E-05	Region.S.Rel.cont	OTU_26
1.12E-05	Region.S.Rel.cont	OTU_26
2.49E-05	Region.S.Rel.cont	OTU_26
9.58E-06	Region.S.Rel.cont	OTU_26
6.05E-05	Region.S.Rel.cont	OTU_26
2.08E-05	Region.S.Rel.cont	OTU_26
4.14E-05	Region.S.Rel.cont	OTU_26
8.23E-05	Region.S.Rel.cont	OTU_26
1.99E-05	Region.S.Rel.cont	OTU_26
3.75E-05	Region.S.Rel.cont	OTU_26
1.27E-05	Region.S.Rel.cont	OTU_26
0.00022342	Region.S.Rel.cont	OTU_26
6.62E-05	Region.S.Rel.cont	OTU_26
0.01942446	Rel.cont.L	OTU_29
0.046247045	Rel.cont.L	OTU_29
0.000442136	Rel.cont.L	OTU_29
0.001036476	Rel.cont.L	OTU_29
0.011264566	Region.P.Rel.cont	OTU_29
0.000132468	Region.P.Rel.cont	OTU_29
0.003584688	Region.P.Rel.cont	OTU_29
0.000204181	Region.P.Rel.cont	OTU_29
0.000885782	Region.P.Rel.cont	OTU_29
0.002828321	Region.P.Rel.cont	OTU_29
0.000210128	Region.P.Rel.cont	OTU_29
0.070979314	Region.P.Rel.cont	OTU_29
0.023861742	Region.P.Rel.cont	OTU_29
0.222892464	Region.P.Rel.cont	OTU_29
0.000374111	Region.P.Rel.cont	OTU_29
0.001653887	Region.P.Rel.cont	OTU_29
0.000490091	Region.P.Rel.cont	OTU_29
0.01492915	Region.P.Rel.cont	OTU_29
0.001553727	Region.P.Rel.cont	OTU_29
0.000167983	Region.P.Rel.cont	OTU_29
0.013727937	Region.P.Rel.cont	OTU_29
0.002486016	Region.P.Rel.cont	OTU_29
0.000808625	Region.P.Rel.cont	OTU_29
0.006170119	Region.P.Rel.cont	OTU_29
0.021782903	Region.P.Rel.cont	OTU_29
0.001706886	Region.P.Rel.cont	OTU_29
0.013331323	Region.P.Rel.cont	OTU_29
0.000437105	Region.P.Rel.cont	OTU_29
0.002183406	Region.P.Rel.cont	OTU_29
0.003000395	Region.P.Rel.cont	OTU_29
0.008248802	Region.P.Rel.cont	OTU_29
0.015680324	Region.P.Rel.cont	OTU_29
0.000403519	Region.P.Rel.cont	OTU_29
0.030094864	Region.P.Rel.cont	OTU_29
0.000225073	Region.P.Rel.cont	OTU_29
0.003927579	Region.P.Rel.cont	OTU_29
0.008737201	Region.P.Rel.cont	OTU_29
0.001495886	Region.P.Rel.cont	OTU_29
0.003267974	Region.P.Rel.cont	OTU_29
0.000298775	Region.P.Rel.cont	OTU_29
0.000846634	Region.P.Rel.cont	OTU_29
0.204246378	Region.P.Rel.cont	OTU_29
0.001965216	Region.P.Rel.cont	OTU_29
0.03066806	Region.P.Rel.cont	OTU_29
0.005247102	Region.P.Rel.cont	OTU_29
0.021792449	Region.P.Rel.cont	OTU_29
0.001613314	Region.P.Rel.cont	OTU_29
0.000484614	Region.P.Rel.cont	OTU_29
0.031370633	Region.P.Rel.cont	OTU_29
0.038768712	Region.P.Rel.cont	OTU_29
0.030305998	Region.P.Rel.cont	OTU_29
7.39E-05	Region.P.Rel.cont	OTU_29
0.002202037	Region.P.Rel.cont	OTU_29
0.000681985	Region.P.Rel.cont	OTU_29
2.93E-05	Region.P.Rel.cont	OTU_29
0.000287219	Region.S.Rel.cont	OTU_29
0.000127275	Region.S.Rel.cont	OTU_29
9.58E-06	Region.S.Rel.cont	OTU_29
1.37E-05	Region.S.Rel.cont	OTU_29
2.08E-05	Region.S.Rel.cont	OTU_29
4.14E-05	Region.S.Rel.cont	OTU_29
1.18E-05	Region.S.Rel.cont	OTU_29
1.99E-05	Region.S.Rel.cont	OTU_29
1.25E-05	Region.S.Rel.cont	OTU_29
0.00022342	Region.S.Rel.cont	OTU_29
1.66E-05	Region.S.Rel.cont	OTU_29
0.001258993	Rel.cont.L	OTU_32
7.39E-05	Rel.cont.L	OTU_32
0.018459158	Rel.cont.L	OTU_32
0.024129421	Rel.cont.L	OTU_32
0.022124776	Rel.cont.L	OTU_32
0.000118042	Region.P.Rel.cont	OTU_32
0.000128025	Region.P.Rel.cont	OTU_32
0.001914193	Region.P.Rel.cont	OTU_32
0.001005482	Region.P.Rel.cont	OTU_32
0.002764557	Region.P.Rel.cont	OTU_32
0.000310893	Region.P.Rel.cont	OTU_32
0.000175454	Region.P.Rel.cont	OTU_32
0.001563896	Region.P.Rel.cont	OTU_32
0.000374111	Region.P.Rel.cont	OTU_32
0.000100594	Region.P.Rel.cont	OTU_32
0.003144654	Region.P.Rel.cont	OTU_32
0.000518771	Region.P.Rel.cont	OTU_32
0.000188141	Region.P.Rel.cont	OTU_32
8.49E-05	Region.P.Rel.cont	OTU_32
0.000969227	Region.P.Rel.cont	OTU_32
0.006059125	Region.P.Rel.cont	OTU_32
0.001765863	Region.P.Rel.cont	OTU_32
9.79E-05	Region.P.Rel.cont	OTU_32
0.00065703	Region.P.Rel.cont	OTU_32
0.001238646	Region.P.Rel.cont	OTU_32
0.00331088	Region.P.Rel.cont	OTU_32
0.000734445	Region.P.Rel.cont	OTU_32
0.000101833	Region.P.Rel.cont	OTU_32
0.000435435	Region.P.Rel.cont	OTU_32
0.002287021	Region.P.Rel.cont	OTU_32
0.000436167	Region.S.Rel.cont	OTU_32
0.000365097	Region.S.Rel.cont	OTU_32
0.000117558	Region.S.Rel.cont	OTU_32
0.000499569	Region.S.Rel.cont	OTU_32
0.00028169	Region.S.Rel.cont	OTU_32
0.000309349	Region.S.Rel.cont	OTU_32
0.000271323	Region.S.Rel.cont	OTU_32
0.000156274	Region.S.Rel.cont	OTU_32
0.000147345	Region.S.Rel.cont	OTU_32
0.000606351	Region.S.Rel.cont	OTU_32
0.000553097	Region.S.Rel.cont	OTU_32
0.000163961	Region.S.Rel.cont	OTU_32
0.000136663	Region.S.Rel.cont	OTU_32
0.000141779	Region.S.Rel.cont	OTU_32
0.000158441	Region.S.Rel.cont	OTU_32
0.000436479	Region.S.Rel.cont	OTU_32
0.00010182	Region.S.Rel.cont	OTU_32
0.000448488	Region.S.Rel.cont	OTU_32
0.000412712	Region.S.Rel.cont	OTU_32
0.000318195	Region.S.Rel.cont	OTU_32
0.000380916	Region.S.Rel.cont	OTU_32
0.000651519	Region.S.Rel.cont	OTU_32
0.003266113	Region.S.Rel.cont	OTU_32
0.000286434	Region.S.Rel.cont	OTU_32
0.000360284	Region.S.Rel.cont	OTU_32
0.000329084	Region.S.Rel.cont	OTU_32
0.000216632	Region.S.Rel.cont	OTU_32
2.49E-05	Region.S.Rel.cont	OTU_32
4.46E-05	Region.S.Rel.cont	OTU_32
0.000920583	Region.S.Rel.cont	OTU_32
0.003369868	Region.S.Rel.cont	OTU_32
0.001517564	Region.S.Rel.cont	OTU_32
0.000939084	Region.S.Rel.cont	OTU_32
0.001338103	Region.S.Rel.cont	OTU_32
0.001873961	Region.S.Rel.cont	OTU_32
0.001716215	Region.S.Rel.cont	OTU_32
0.001477474	Region.S.Rel.cont	OTU_32
0.000593767	Region.S.Rel.cont	OTU_32
0.001410122	Region.S.Rel.cont	OTU_32
0.00073789	Region.S.Rel.cont	OTU_32
0.000976934	Region.S.Rel.cont	OTU_32
0.003237176	Region.S.Rel.cont	OTU_32
0.001064706	Region.S.Rel.cont	OTU_32
0.000898419	Region.S.Rel.cont	OTU_32
0.000530623	Region.S.Rel.cont	OTU_32
0.001373763	Region.S.Rel.cont	OTU_32
0.002098881	Region.S.Rel.cont	OTU_32
0.000886636	Region.S.Rel.cont	OTU_32
0.003195399	Region.S.Rel.cont	OTU_32
